"city, province_name",utm easting,utm northing,zone number,zone letter,population,density
"Lambton, Quebec",338449.2336928748,5077263.388580065,19,T,1584,14.6
"Saint-Laurent-de-l'Île-d'Orléans, Quebec",346300.34210980684,5192325.523162215,19,T,1580,44.2
"Saint-Flavien, Quebec",300561.72145602596,5154743.422834977,19,T,1578,23.4
"Grenville, Quebec",531176.8883555861,5053383.72000433,18,T,1577,560.4
"Chute-aux-Outardes, Quebec",543782.7800236588,5440602.221703659,19,U,1577,216.0
"Sainte-Marcelline-de-Kildare, Quebec",608176.705619688,5107966.456529779,18,T,1567,45.2
"Saint-Félix-de-Kingsey, Quebec",718885.7238041622,5075685.237021864,18,T,1563,12.3
"Upper Island Cove, Newfoundland and Labrador",333028.0514878357,5279483.842072237,22,T,1561,199.00
"Glenelg, New Brunswick",325780.83914649,5201651.652492308,20,T,1560.00,3.10
"Sainte-Élisabeth, Quebec",627570.8143183202,5104626.142096571,18,T,1559,18.8
"Ashcroft, British Columbia",621356.2494799466,5620721.086466606,10,U,1558,32.3
"Clarkes Beach, Newfoundland and Labrador",328254.5602100382,5268222.039702891,22,T,1558,122.6
"Saint-Bernard-de-Lacolle, Quebec",624607.289370216,4993423.382987992,18,T,1549,13.0
"Belledune, New Brunswick",289489.59978205105,5309026.506840634,20,T,1548,8.2
"Saint-Guillaume, Quebec",673291.4863228083,5083506.717143118,18,T,1547,17.6
"Venise-en-Québec, Quebec",646911.1410529849,4993899.040785198,18,T,1547,116.9
"Maliotenam, Quebec",700407.0950840466,5565911.701695042,19,U,1542.00,288.70
"Ripon, Quebec",492226.5964448328,5069975.956577094,18,T,1542,11.7
"Hilliers, British Columbia",392937.94372231467,5462094.088417806,10,U,1540.00,53.00
"Saint-Joseph, New Brunswick",552044.3113640979,5267407.5309307575,19,T,1538.00,4.80
"Saint-Paulin, Quebec",651137.4795390348,5142226.747018335,18,T,1534,16.0
"Bon Accord, Alberta",340821.84244626394,5967632.438036959,12,U,1529,718.7
"Saint David, New Brunswick",641278.6998088211,5016945.4466440445,19,T,1529.00,8.00
"Saint-Albert, Quebec",725843.5392800283,5098184.3089045575,18,T,1526,21.8
"Matagami, Quebec",310313.24805061973,5514163.156018616,18,U,1526,22.8
"Springfield, New Brunswick",281409.7459240558,5064606.841908341,20,T,1525.00,6.10
"Amherst, Quebec",518048.67827488633,5099629.314679115,18,T,1524,6.6
"Notre-Dame-du-Laus, Quebec",452319.2353673309,5103487.609770798,18,T,1518,1.8
"St. George, New Brunswick",671677.8371770885,5000077.369198792,19,T,1517,93.8
"Wembley, Alberta",363705.0218796577,6114373.324183486,11,U,1516,318.9
"Victoria, Manitoba",506112.35091800144,5501321.690225385,14,U,1514.00,2.20
"Springbrook, Alberta",302757.38881901785,5784938.310870907,12,U,1507.00,286.30
"Saint-Tite-des-Caps, Quebec",366021.5857485518,5221491.6147697605,19,T,1506,11.7
"Hudson Bay, Saskatchewan",675609.4147304441,5858882.3201215295,13,U,1504,86.7
"Pinawa, Manitoba",289012.7229994608,5561789.739392381,15,U,1504.00,11.70
"Brudenell, Lyndoch and Raglan, Ontario",311888.76900546753,5020934.765435766,18,T,1503,2.1
"Carlyle, Saskatchewan",697361.5234349589,5501448.644396934,13,U,1503,451.1
"Keremeos, British Columbia",293902.9855957726,5453820.9251335515,11,U,1502,717.5
"Val-Joli, Quebec",268376.556855322,5053897.381154586,19,T,1501,16.5
"Gold River, British Columbia",712278.3295144251,5517998.198501486,9,U,1500,15.0
"Saint-Casimir, Quebec",719356.4658430982,5170263.118756401,18,T,1500,22.5
"Bay Bulls, Newfoundland and Labrador",363185.7440885338,5241847.873235996,22,T,1500,48.8
"Langham, Saskatchewan",366097.6221917946,5803645.185531866,13,U,1496,374.9
"Frenchman Butte, Saskatchewan",603893.4627363833,5940743.531263521,12,U,1494.00,0.80
"Gordon, New Brunswick",637925.4442119915,5188561.14918614,19,T,1493.00,1.00
"Kugluktuk, Nunavut",570717.0126390419,7522138.260260264,11,W,1491.00,2.70
"Saint-Malachie, Quebec",364521.6765468939,5154819.729787778,19,T,1489,14.8
"Southampton, New Brunswick",630488.2273350845,5104198.28234679,19,T,1484.00,3.30
"Salluit, Quebec",467028.09317232855,6896766.794479343,18,V,1483.00,101.10
"Pangnirtung, Nunavut",378947.23187509377,7338508.916596661,20,W,1481.00,190.60
"Saint-Louis-de-Gonzague, Quebec",580111.4098934289,5005674.267842797,18,T,1481,18.6
"Moosonee, Ontario",524896.677612963,5680155.758291979,17,U,1481,2.7
"Englehart, Ontario",584837.5802871091,5296549.282445827,17,T,1479,489.7
"Saint-Urbain, Quebec",384632.8065259242,5267425.722913208,19,T,1474,4.4
"Tring-Jonction, Quebec",347169.3155089122,5125592.037841452,19,T,1473,57.5
"Nauwigewauk, New Brunswick",275405.95770869893,5040425.65915193,20,T,1472.00,48.20
"Pointe-à-la-Croix, Quebec",672754.7249381979,5320753.215104172,19,U,1472,3.7
"Denmark, New Brunswick",615528.6244534337,5219124.459782056,19,T,1471.00,2.00
"Saint-Joachim, Quebec",359485.6617685273,5212381.162191439,19,T,1471,34.5
"Torch River No. 488, Saskatchewan",535655.9840195184,5932979.12062187,13,U,1471.00,0.30
"Saint-Théodore-d'Acton, Quebec",688194.1674919148,5061701.51161442,18,T,1471,17.7
"Grindrod, British Columbia",349260.9275648394,5610848.733062215,11,U,1470.00,34.00
"L’ Îsle-Verte, Quebec",475145.3584108399,5318210.100909275,19,U,1469,12.5
"Harrison Hot Springs, British Columbia",588557.5954935265,5461519.956832762,10,U,1468,263.4
"Palmarolle, Quebec",632530.0191331541,5391968.885841988,17,U,1465,12.5
"Henryville, Quebec",642851.2823582817,4999363.905355905,18,T,1464,22.6
"Sussex Corner, New Brunswick",307606.5338448419,5065043.545138327,20,T,1461.00,156.40
"Saint-Odilon-de-Cranbourne, Quebec",370522.77416719415,5136168.470582077,19,T,1459,11.2
"Pipestone, Manitoba",345258.66469182656,5503626.136651195,14,U,1458.00,1.30
"Laurierville, Quebec",295919.378724335,5130793.660035177,19,T,1454,13.6
"La Doré, Quebec",672840.1337662453,5398994.673765063,18,U,1453,5.0
"Lac-au-Saumon, Quebec",622086.1421242094,5363931.46315902,19,U,1453,17.7
"Wotton, Quebec",282152.3255413193,5068229.3036018815,19,T,1453,10.1
"Prairie Lakes, Manitoba",454308.1450115591,5472492.104623135,14,U,1453.00,1.40
"Elk Point, Alberta",506755.16369872214,5972033.4504854195,12,U,1452,295.5
"Shellbrook, Saskatchewan",406519.1965751287,5897291.837951333,13,U,1444,390.3
"Wemindji, Quebec",651611.586912215,5879556.807046199,17,U,1444.00,3.70
"Cape Dorset, Nunavut",425259.37346417096,7122846.92419799,18,W,1441.00,147.90
"Strong, Ontario",624448.0849006858,5067516.211480689,17,T,1439,9.0
"Lappe, Ontario",326105.42528122175,5382261.477792555,16,U,1436.00,9.80
"Rivière-Héva, Quebec",706674.7617479025,5345976.633769632,17,U,1433,3.4
"Fort-Coulonge, Quebec",365424.93869667285,5078842.462500169,18,T,1433,462.4
"Irishtown-Summerside, Newfoundland and Labrador",430491.8112215489,5426034.130313538,21,U,1418,119.20
"Godmanchester, Quebec",559029.1543671939,4992111.025062979,18,T,1417,10.2
"Macklin, Saskatchewan",572232.236654428,5798271.694417459,12,U,1415,450.7
"Armour, Ontario",629113.250463421,5054151.351814509,17,T,1414,8.6
"Saint-Simon, Quebec",667607.2121191444,5065083.001818208,18,T,1413.00,20.50
"St. François Xavier, Manitoba",595177.2198663362,5538396.988640258,14,U,1411,6.9
"Tingwick, Quebec",273100.57698442007,5085685.092488082,19,T,1410.00,8.30
"Saint-Aubert, Quebec",407817.02634774253,5226251.914807164,19,T,1409,14.0
"Saint-Mathieu-du-Parc, Quebec",659658.078923289,5159123.148371319,18,T,1407,6.3
"Wabasca, Alberta",321801.00633447035,6208149.178383449,12,U,1406.00,65.80
"Ragueneau, Quebec",534089.958421666,5434975.4372755615,19,U,1405,7.6
"Notre-Dame-du-Bon-Conseil, Quebec",705193.1688970972,5097462.119162158,18,T,1404,331.4
"Wasagamack, Manitoba",372474.96409486013,5974764.6610860815,15,U,1403.00,17.30
"Saint-Ubalde, Quebec",708763.2457195973,5181011.415997555,18,T,1403,10.0
"Creighton, Saskatchewan",313567.9444163729,6071502.081105485,14,U,1402,97.40
"Fortune, Newfoundland and Labrador",589457.9021141226,5213983.3173551,21,T,1401,25.5
"Faraday, Ontario",270119.29689225403,4987089.590563268,18,T,1401,6.4
"Berthier-sur-Mer, Quebec",368021.5238243111,5197365.582450963,19,T,1398,52.2
"Frampton, Quebec",361799.4363310173,5147477.252734702,19,T,1393,9.2
"Magnetawan, Ontario",606460.1367041406,5057924.959996532,17,T,1390,2.6
"New Carlisle, Quebec",326007.49559180083,5320790.571970579,20,U,1388,20.5
"Laird No. 404, Saskatchewan",382671.1468788493,5825801.580535857,13,U,1387.00,1.90
"Petitcodiac, New Brunswick",332027.1763571652,5088919.324445501,20,T,1383,80.4
"Popkum, British Columbia",590690.660123603,5449445.475813854,10,U,1382.00,216.70
"Norton, New Brunswick",289928.5156213515,5057440.0163675025,20,T,1382,18.3
"Canwood No. 494, Saskatchewan",382027.7742755016,5924624.295676559,13,U,1381.00,0.70
"Wentworth-Nord, Quebec",542702.6887379343,5077528.746906695,18,T,1381,8.8
"Bas Caraquet, New Brunswick",362718.5859413614,5295698.742746246,20,T,1380,44.5
"Sainte-Ursule, Quebec",651505.7601658448,5127404.581219512,18,T,1375,20.2
"Dawson, Yukon",578645.7730641386,7103178.710602652,7,W,1375.00,42.40
"Nantes, Quebec",341520.744021865,5055316.608154208,19,T,1374,11.4
"Lac-aux-Sables, Quebec",698153.2231386382,5193633.223732324,18,T,1373,5.1
"Stewiacke, Nova Scotia",472616.6194668997,4998806.21535704,20,T,1373,77.9
"Taylor, British Columbia",643599.4620992974,6226183.252803799,10,V,1373,80.3
"Rosser, Manitoba",610445.2392318043,5538656.430801244,14,U,1372,3.1
"Estevan No. 5, Saskatchewan",644978.2802061682,5443898.126081807,13,U,1370.00,1.80
"Falmouth, Nova Scotia",408301.0099746871,4983242.123199394,20,T,1368.00,262.30
"Vaudreuil-sur-le-Lac, Quebec",575658.7123237498,5027841.372829741,18,T,1359,989.2
"Grahamdale, Manitoba",543576.8895920028,5696718.470149194,14,U,1359.00,0.60
"Cardwell, New Brunswick",320930.1591646995,5072718.610551294,20,T,1353.00,4.30
"Two Hills, Alberta",450760.4594290529,5952071.616139873,12,U,1352,400.0
"Spiritwood No. 496, Saskatchewan",337316.9487818449,5924402.19592628,13,U,1347.00,0.60
"Legal, Alberta",329709.769589843,5980988.387041669,12,U,1345,423.4
"Amulet, Quebec",646306.3825203463,5350836.325674778,17,U,1340.00,724.30
"Hérouxville, Quebec",682312.4388657683,5170885.587720104,18,T,1340,25.3
"Pointe-des-Cascades, Quebec",580966.2577519369,5020496.166696522,18,T,1340,502.2
"Weldford, New Brunswick",338055.8443939042,5154224.7549330145,20,T,1338.00,2.20
"Reynolds, Manitoba",292318.44981944753,5516806.350415276,15,U,1338.00,0.40
"St. Laurent, Manitoba",585705.686263555,5587137.599652348,14,U,1338.00,2.90
"Lions Bay, British Columbia",482832.01049352315,5478409.586729191,10,U,1334,526.5
"L'Isle-aux-Allumettes, Quebec",339587.7870096042,5081314.002658897,18,T,1334,7.2
"Emo, Ontario",438604.423372746,5387027.86546227,15,U,1333,6.6
"Sainte-Brigide-d'Iberville, Quebec",651531.5877725375,5019950.780568596,18,T,1331,18.7
"Les Éboulements, Quebec",400804.1093640643,5259713.95680364,19,T,1331,8.5
"Dunsmuir, British Columbia",385497.78799144446,5469739.966392628,10,U,1330.00,62.30
"Pointe-aux-Outardes, Quebec",541408.2679171385,5433168.737453352,19,U,1330,17.8
"Smooth Rock Falls, Ontario",453942.2612272946,5459142.60717408,17,U,1330,6.6
"Oxbow, Saskatchewan",706252.7711162642,5457254.967833171,13,U,1328,412.6
"Telkwa, British Columbia",625668.2173271705,6062842.509551977,9,U,1327,191.9
"Gjoa Haven, Nunavut",382541.7709615374,7617517.371030688,15,W,1324.00,46.50
"Sainte-Barbe, Quebec",562869.1280369449,5001780.196448979,18,T,1324,33.0
"Mayerthorpe, Alberta",622480.7030612933,5979605.167062384,11,U,1320,302.2
"Saint-Louis-du-Ha! Ha!, Quebec",501501.3996127408,5279623.348265631,19,T,1318,11.7
"Powerview-Pine Falls, Manitoba",698421.0329020065,5605323.923749583,14,U,1316.00,262.00
"Baie Verte, Newfoundland and Labrador",558631.231905011,5529688.819645397,21,U,1313,3.5
"Saint-Édouard, Quebec",616431.2407294273,5009937.745176166,18,T,1312,24.8
"Charlo, New Brunswick",699908.4023106578,5319775.886739927,19,U,1310,41.9
"Hillsborough, New Brunswick",363083.892596298,5085029.615853392,20,T,1308.00,4.30
"Bruederheim, Alberta",373048.57380311424,5963461.038727205,12,U,1308,183.8
"Burgeo, Newfoundland and Labrador",452394.73216118617,5272037.729767263,21,T,1307,41.70
"Wadena, Saskatchewan",582382.4436544732,5755688.533435625,13,U,1306,449.5
"Richmond, New Brunswick",598603.265313211,5103459.855600123,19,T,1303.00,5.00
"Swan Hills, Alberta",602223.767712114,6063743.526101429,11,U,1301,49.8
"Wilkie, Saskatchewan",656415.2513579655,5809874.921191575,12,U,1301,137.3
"Saint-Léonard, New Brunswick",581479.0193094441,5223782.933769834,19,T,1300,249.2
"Rivière-Bleue, Quebec",496229.5617667,5253318.2093611155,19,T,1299,7.5
"Noyan, Quebec",633830.4431298159,4991765.709184034,18,T,1297,29.0
"Ile-à-la-Crosse, Saskatchewan",317656.92590210505,6148648.995486527,13,U,1296,54.4
"Landmark, Manitoba",657442.8540341859,5504349.2216684325,14,U,1292.00,433.40
"Saint-Hugues, Quebec",665779.4842289012,5074039.578556375,18,T,1292,15.4
"Chisholm, Ontario",636552.2166614407,5106675.471481671,17,T,1291,6.2
"Sainte-Anne-du-Sault, Quebec",720644.5913645669,5117275.023690422,18,T,1290.00,21.60
"La Conception, Quebec",523166.8381076578,5110757.479475844,18,T,1287,9.9
"Saint-Valère, Quebec",724280.282136649,5105547.590461703,18,T,1286,11.9
"Sorrento, British Columbia",325680.5134763997,5639762.159605357,11,U,1285.00,108.30
"Lamèque, New Brunswick",376186.6565548536,5294561.154844664,20,T,1285,102.8
"Thessalon, Ontario",303441.5083103429,5124985.467552258,17,T,1279,284.6
"L'Isle-aux-Coudres, Quebec",395622.1031563547,5250543.791936302,19,T,1279,42.5
"Nobleford, Alberta",352506.43815233686,5527554.540182327,12,U,1278,802.6
"Larouche, Quebec",313911.0775320435,5369377.332886989,19,U,1277,15.1
"South Qu'Appelle No. 157, Saskatchewan",569862.9691428549,5599014.946798959,13,U,1275.00,1.40
"Elton, Manitoba",437918.88165272377,5536210.293470679,14,U,1273.00,2.20
"Lorrainville, Quebec",625483.6858997361,5246654.20779184,17,T,1272.00,14.50
"Conestogo, Ontario",540416.994116547,4821360.62584426,17,T,1270.00,595.50
"Upham, New Brunswick",292073.869408518,5042865.215981937,20,T,1269.00,6.70
"St.-Charles, Ontario",542347.5259560709,5132216.533829557,17,T,1269.00,3.90
"Sainte-Lucie-des-Laurentides, Quebec",563345.5513331606,5108818.343920498,18,T,1269,11.1
"Saint-Alexis, Quebec",607240.427404735,5087566.978978774,18,T,1267,29.2
"Gillam, Manitoba",394451.13069749554,6246032.668068088,15,V,1265,0.6
"Roxton Falls, Quebec",693781.9572238412,5048906.326077438,18,T,1265,259.1
"Montcalm, Manitoba",622097.1412554395,5448538.899044382,14,U,1260.00,2.70
"Clarendon, Quebec",381820.422023432,5056279.943758577,18,T,1256,3.8
"Mervin No. 499, Saskatchewan",640716.6601897303,5935053.796901946,12,U,1256.00,0.80
"Saint-Ludger, Quebec",367773.96481087786,5067676.699777837,19,T,1255,9.8
"Coldwell, Manitoba",567763.5097260283,5610108.615727941,14,U,1254.00,1.40
"Saint-Arsène, Quebec",467625.80090211995,5307132.697022076,19,T,1253,17.7
"Racine, Quebec",714847.3666748881,5042175.4084227225,18,T,1252,11.8
"Saint-Majorique-de-Grantham, Quebec",687353.6618785599,5089476.621096274,18,T,1251,21.6
"Saint-Zénon, Quebec",590713.2382934181,5155839.304560252,18,T,1250,2.7
"Saint-Armand, Quebec",653600.7882170662,4988499.30083589,18,T,1248,15.1
"Saint-Édouard-de-Lotbinière, Quebec",282866.2777543528,5160915.037904882,19,T,1248,12.7
"Alonsa, Manitoba",494412.02736953535,5647537.1106201615,14,U,1247.00,0.40
"Listuguj, Quebec",667704.7560863644,5325520.046183712,19,U,1241.00,28.00
"Bowden, Alberta",704487.8370064779,5757499.691426558,11,U,1240,442.8
"St. Joseph, Ontario",268826.22413508204,5128055.401085865,17,T,1240,9.3
"Osler, Saskatchewan",395155.20040208125,5803307.978672845,13,U,1237,796.5
"Saint-Hubert-de-Rivière-du-Loup, Quebec",488771.09679123166,5295938.409494499,19,T,1235,6.4
"Saint-Jude, Quebec",656811.929648342,5070104.565550505,18,T,1235,16.0
"Dildo, Newfoundland and Labrador",308424.39944224595,5271486.563090413,22,T,1234.00,152.00
"La Minerve, Quebec",505141.4253837337,5121826.978820385,18,T,1234,4.4
"Lanigan, Saskatchewan",497706.3040038046,5744355.5239942055,13,U,1233,165.20
"Lajord No. 128, Saskatchewan",553480.6739839667,5560747.5082730055,13,U,1232.00,1.30
"Moonbeam, Ontario",416477.89332230575,5467000.789183109,17,U,1231,5.2
"Notre-Dame-des-Pins, Quebec",367512.3660114737,5115846.068947475,19,T,1227,51.2
"Saint-Alban, Quebec",722907.4879021279,5177814.805747758,18,T,1225,8.2
"Saint-Pierre-les-Becquets, Quebec",714844.9086616648,5153412.809173431,18,T,1223,25.6
"Arborg, Manitoba",625272.5095892578,5641050.646544669,14,U,1222,611.0
"Vauxhall, Alberta",421458.6910172081,5546868.2201433135,12,U,1222,449.4
"Bayfield, Ontario",443603.66630691994,4823408.327390903,17,T,1218.00,439.90
"Beaver River, Saskatchewan",593750.0533826242,6023767.996049537,12,U,1216.00,0.50
"Irricana, Alberta",318087.5564579841,5688524.931467709,12,U,1216,376.1
"Labrecque, Quebec",313482.5401128953,5393502.594013585,19,U,1215,7.9
"New Bandon, New Brunswick",328163.61427214835,5284519.487304071,20,T,1214.00,3.40
"Wemotaci, Quebec",590605.2092595946,5308331.597350809,18,T,1213.00,38.50
"Sainte-Hénédine, Quebec",347958.80742324796,5157069.965418616,19,T,1212,23.6
"L'Anse-Saint-Jean, Quebec",410890.458073499,5342927.132523529,19,U,1208,2.4
"Bassano, Alberta",396605.84533768974,5626752.8832761,12,U,1206,231.2
"Parrsboro, Nova Scotia",395813.4065212216,5028226.532519704,20,T,1205.00,81.40
"Kaleden, British Columbia",311664.9412482061,5474340.314152296,11,U,1203.00,278.70
"St. George's, Newfoundland and Labrador",390678.0252457025,5364871.686989916,21,U,1203,46.60
"Fort Simpson, Northwest Territories",588544.7579057753,6853958.0619622,10,V,1202.00,15.30
"Akwesasne, Quebec",533337.760137624,4984759.319247184,18,T,1202.00,48.40
"L’Avenir, Quebec",709942.197531858,5071672.394296374,18,T,1202,12.4
"Ignace, Ontario",596703.4658258287,5474634.615787402,15,U,1202,16.5
"Claremont, Ontario",649863.4514752206,4870693.105010983,17,T,1202.00,567.50
"Teulon, Manitoba",623618.2356855045,5582972.438156708,14,U,1201,372.3
"Peel, New Brunswick",613159.0293239154,5140189.276080927,19,T,1196.00,10.60
"Musquash, New Brunswick",708082.0626070725,5006759.279425531,19,T,1194.00,5.10
"Notre-Dame-du-Portage, Quebec",453790.01141827466,5290554.564566188,19,T,1193,29.9
"St. Lawrence, Newfoundland and Labrador",622359.4937508635,5198016.738519008,21,T,1192,33.6
"Oxford, Nova Scotia",432050.99641387776,5064486.833735313,20,T,1190,110.6
"Minto-Odanah, Manitoba",442553.9908124373,5565692.7371841185,14,U,1189.00,1.60
"St. Alban's, Newfoundland and Labrador",586633.8381398375,5303090.195429279,21,T,1186,56.90
"Saint James, New Brunswick",629749.0596377363,5026745.309112157,19,T,1186.00,2.10
"Saint-Norbert-d'Arthabaska, Quebec",282292.90859452856,5109015.704368497,19,T,1185,11.4
"Manning, Alberta",461811.59953978687,6308010.261673514,11,V,1183,291.9
"Glenella-Lansdowne, Manitoba",485101.5915779224,5584939.52083417,14,U,1181.00,0.90
"Saint-Hilarion, Quebec",394695.73589782923,5269092.190151267,19,T,1181,11.9
"Saint-Siméon, Quebec",308789.4197528162,5326900.833121103,20,U,1179,20.9
"Saint-Barnabé, Quebec",662714.1466618904,5140668.858347898,18,T,1179,20.0
"Sainte-Félicité, Quebec",622148.192547228,5417678.317314002,19,U,1175,12.9
"Two Borders, Manitoba",346325.8039387374,5459262.427272645,14,U,1175.00,0.50
"Queensbury, New Brunswick",649992.1087687649,5094960.129184099,19,T,1174.00,3.90
"Bury, Quebec",304568.824491097,5037837.255341202,19,T,1174,4.9
"Lac-Bouchette, Quebec",709331.4893475915,5347932.056471446,18,U,1174,1.3
"Saint-Lazare-de-Bellechasse, Quebec",362264.17551464215,5167844.603859206,19,T,1172,13.6
"Saint-Michel-du-Squatec, Quebec",520935.12417382223,5303000.806515322,19,T,1171,3.2
"Saint-Joachim-de-Shefford, Quebec",692885.0215202916,5035901.495125737,18,T,1171,9.2
"St-Pierre-Jolys, Manitoba",646117.5634516613,5478356.689973541,14,U,1170,440.5
"Grand-Remous, Quebec",431089.3520962907,5162964.167353101,18,T,1168,3.3
"Saint-Gabriel-de-Rimouski, Quebec",560735.4464106327,5363408.708965906,19,U,1167.00,9.20
"Armstrong, Ontario",588142.0982179255,5284548.414704204,17,T,1166,12.9
"Rogersville, New Brunswick",315303.31014116306,5176519.207210473,20,T,1166,161.9
"Langenburg, Saskatchewan",309878.1847566173,5634761.762688995,14,U,1165,337.10
"Sainte-Marie-Salomé, Quebec",616287.5409469662,5087730.579536817,18,T,1164,34.5
"Moose Jaw No. 161, Saskatchewan",463850.9676390002,5588044.539193387,13,U,1163.00,1.50
"Saint-Cyprien, Quebec",498751.84954049526,5305185.872304156,19,T,1163,8.4
"Maidstone, Saskatchewan",614242.0858416278,5883864.981630067,12,U,1156,233.5
"Très-Saint-Sacrement, Quebec",590348.1023661833,5003956.261018097,18,T,1155,11.7
"Battle River No. 438, Saskatchewan",672489.0478738943,5845775.620354183,12,U,1154.00,1.10
"Miltonvale Park, Prince Edward Island",481753.95836108475,5129407.751139172,20,T,1153,32.40
"McAdam, New Brunswick",630580.7772739339,5050347.294272572,19,T,1151,80.6
"Saints-Anges, Quebec",355271.5517589729,5142070.710258536,19,T,1149,16.6
"Saint-Urbain-Premier, Quebec",599711.586652983,5008174.558600999,18,T,1148,21.6
"Centreville-Wareham-Trinity, Newfoundland and Labrador",287343.0788424493,5430182.904383234,22,U,1147,30.8
"Alberton, Prince Edward Island",418626.8789425412,5185347.334478469,20,T,1145,253.5
"Winnipeg Beach, Manitoba",643648.6024893697,5596830.383983367,14,U,1145,295.9
"Sainte-Agathe-de-Lotbinière, Quebec",314168.2788996319,5139474.348795998,19,T,1145,6.9
"Salmo, British Columbia",479760.13217620977,5449081.579153058,11,U,1141,466.2
"Kipling, Saskatchewan",669312.9732519503,5552600.499842953,13,U,1140,396.50
"Sagamok, Ontario",406781.79034017015,5111744.246256626,17,T,1140.00,11.60
"Trécesson, Quebec",697625.7152344391,5392024.241957824,17,U,1138,5.8
"Tara, Ontario",488508.51116314833,4925120.031406122,17,T,1138.00,470.30
"Grande-Vallée, Quebec",344648.32414875325,5453736.0837251665,20,U,1137,7.9
"Bertrand, New Brunswick",344987.14536975673,5291942.463302696,20,T,1137,24.5
"Newcastle, New Brunswick",306377.9271656169,5227501.023635352,20,T,1136.00,2.00
"Mont-Carmel, Quebec",435262.08706487715,5254385.553700977,19,T,1136,2.7
"Saint Martins, New Brunswick",309263.12964427494,5036536.45718509,20,T,1132.00,1.80
"Saint-Eugène, Quebec",678733.6194753753,5074399.051340939,18,T,1131,14.9
"Notre-Dame-des-Neiges, Quebec",487593.0021221767,5329284.514933481,19,U,1129,12.0
"Saint-André, New Brunswick",595208.9508380924,5221397.83975403,19,T,1129.00,8.80
"Centreville, Nova Scotia",380283.276172215,4998519.246034363,20,T,1129.00,477.50
"Roland, Manitoba",579904.9532882781,5467469.497664958,14,U,1129.00,2.30
"Saint-Léon-de-Standon, Quebec",375910.4102219144,5149017.444973534,19,T,1128,8.2
"Saint-Modeste, Quebec",470065.82402426016,5297849.930407141,19,T,1128,10.3
"Carnduff, Saskatchewan",297137.26308150485,5449749.705973817,14,U,1126,498.2
"Carling, Ontario",561268.9116029451,5031384.754891138,17,T,1125,4.5
"Eckville, Alberta",679659.6515580366,5804601.317756998,11,U,1125,703.3
"Nain, Newfoundland and Labrador",580379.4006431253,6267192.680784726,20,V,1125,11.9
"Hillsburgh, Ontario",569561.055125335,4849067.746308846,17,T,1124.00,384.90
"Foam Lake, Saskatchewan",601470.5712790018,5723130.013073773,13,U,1123,189.4
"Sainte-Sabine, Quebec",655678.5155684638,5010780.9687548615,18,T,1120,20.3
"Saint-Maxime-du-Mont-Louis, Quebec",301025.99876237556,5456986.958867648,20,U,1118,4.8
"Blanc-Sablon, Quebec",490730.4258115991,5696173.591989754,21,U,1118,4.5
"Cobalt, Ontario",599352.6206968821,5250456.617944588,17,T,1118,776.0
"Gravelbourg, Saskatchewan",388269.020831151,5525781.047807893,13,U,1116,346.0
"South River, Ontario",626185.3817891753,5077743.446337635,17,T,1114,268.3
"Hudson Bay No. 394, Saskatchewan",680238.0341182062,5878930.836383075,13,U,1114.00,0.10
"McKellar, Ontario",589872.2848767049,5037284.343985972,17,T,1111,6.1
"Frelighsburg, Quebec",672419.7737746972,4990403.39333171,18,T,1111.00,9.00
"Buffalo Narrows, Saskatchewan",654870.3243930913,6195149.47598775,12,U,1110,16.2
"Ayer’s Cliff, Quebec",731829.4743207181,5005703.168411885,18,T,1109,197.9
"Les Méchins, Quebec",647502.3225340144,5429415.3084189,19,U,1107,2.5
"Sainte-Marguerite, Quebec",351701.11732701946,5153274.726303775,19,T,1107,12.9
"Saint-Claude, Quebec",267615.4151007086,5061346.052904396,19,T,1106,9.3
"Air Ronge, Saskatchewan",478821.33752192254,6104545.306819067,13,U,1106,184.3
"Chipman, New Brunswick",277377.8697544676,5117090.701703124,20,T,1104,58.0
"Girardville, Quebec",679191.6373472974,5430348.024617054,18,U,1100,8.9
"Saint-Bruno-de-Guigues, Quebec",618066.8935923785,5258218.544129026,17,T,1100,8.8
"Grenfell, Saskatchewan",648003.4648355258,5587037.149100828,13,U,1099,347.0
"Dorchester, New Brunswick",382397.3536516146,5084232.191426154,20,T,1096,189.3
"South Algonquin, Ontario",732525.0671494867,5042438.888362364,17,T,1096,1.3
"Windermere, British Columbia",571310.8333673791,5593106.805707733,11,U,1092.00,104.00
"Saint-Narcisse-de-Beaurivage, Quebec",328584.40603035607,5150170.946536797,19,T,1091,17.6
"Saint-René-de-Matane, Quebec",618956.0606446699,5395368.063066363,19,U,1089,4.3
"Sainte-Jeanne-d'Arc, Quebec",713153.024719853,5415687.443184145,18,U,1089,4.0
"Plaisance, Quebec",490901.45646140265,5051468.290497004,18,T,1088,30.1
"Roxton-Sud, Quebec",693067.2586138427,5047260.683891836,18,T,1086.00,7.30
"St. Louis No. 431, Saskatchewan",446954.35634060454,5853394.262590051,13,U,1086.00,1.40
"Youbou, British Columbia",413950.5635623927,5412133.838682002,10,U,1086.00,122.80
"Duchess, Alberta",436486.5226617633,5620553.737813182,12,U,1085,553.4
"Saint-Frédéric, Quebec",348540.29871001455,5129260.112921681,19,T,1085,14.9
"Viking, Alberta",447977.27086724574,5883153.991833106,12,U,1083,292.5
